movieName,name,year,rating,genre,image,summary
tt0368186,Put the Camera on Me ,2003,6.4,"Comedy,Documentary,7 June 2003 (USA)
","https://m.media-amazon.com/images/M/MV5BMTczNTc2MDc5OV5BMl5BanBnXkFtZTcwMjc4MTkyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg","
                    Before he went on to direct "
tt0039497,The Invisible Mouse ,1947,7.7,"Animation,Short,Comedy,27 September 1947 (USA)
","https://m.media-amazon.com/images/M/MV5BNjQwMjRjNDEtOTFjYS00NmVkLTlmZDktYTcyMzMxOWVjNmUyXkEyXkFqcGdeQXVyNzEyNDY0OTE@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    Tom chases Jerry into a bottle of invisible ink, and Jerry then proceeds to have fun torturing Tom.
            "
tt0032164,Zorro's Fighting Legion ,1939,7.2,"Action,Adventure,History,16 December 1939 (USA)
","https://m.media-amazon.com/images/M/MV5BMWMyMWVmYWUtMWVhMC00OTMwLWFlYzUtMGVhYzk5MTFiMDUwXkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    The masked hero leads a fighting force to fight a villian who plots the conquest of The Republic of Mexico.
            "
tt0008011,A Girl's Folly ,1917,6.1,"Comedy,26 February 1917 (USA)
","https://m.media-amazon.com/images/M/MV5BZTU3NzJlNzMtZmRlMi00Y2MxLWIxMDctNTMxYjI5ZDNlYjc1L2ltYWdlXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    A restless young girl yearns to leave her rural environment and ""get away from it all"". One day she stumbles upon a film crew shooting a western near her home. She makes friends with the ...
                    "
tt0229898,Fortier             ,,8.2,"Thriller,TV Series (2001– )
","https://m.media-amazon.com/images/M/MV5BMTFlNDkzYjUtZTY1Zi00YmY0LWFmMmItYzQxNzI0YTdkZTU2XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR7,0,182,268_AL_.jpg","
                    Anne Fortier détient un doctorat en psychologie, doublé d'une spécialité en clinique criminelle. Elle exerce son métier comme contractuelle au SAS - la Section anti-sociopathes -, escouade ...
                    "
tt0063237,The Long Day's Dying ,1968,6.8,"Drama,War,28 May 1968 (USA)
","https://m.media-amazon.com/images/M/MV5BOWEyMzM4ZGUtMmI2NC00OTA5LTljNjQtMzNiODQwM2E2ZTcwXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UY268_CR1,0,182,268_AL_.jpg","
                    The saga of three British soldiers and their German captive as they trek through the European countryside.
            "
tt0041647,Maytime in Mayfair ,1949,6.0,"Musical,Romance,14 September 1949 (UK)
","https://m.media-amazon.com/images/M/MV5BZjg4ZjkwYjYtODgxYS00NDM1LWJmYzctM2RjZjg4M2E2OWY4XkEyXkFqcGdeQXVyMTQwMzQ1MA@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    An English playboy gentleman is broke when he inherits London's leading dress store in the posh Mayfair district. Instead of selling it for cash, he enters the business of ""rags"" for riches and romance.
            "
tt0303408,The Trespasser ,2001,7.1,"Drama,Thriller,5 April 2002 (Brazil)
","https://m.media-amazon.com/images/M/MV5BZGJjODkwYjYtOTE4Yi00YmRkLWI4ZTktZTU0ZGRiYjM4NmRmXkEyXkFqcGdeQXVyMjY2NDA2MzM@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    Two businessmen hire a hitman to kill their third partner and are then blackmailed by the hitman as he takes over their company.
            "
tt0207703,Rime of the Ancient Mariner ,1975,7.6,"Adventure,Drama,11 June 1975 (USA)
","https://m.media-amazon.com/images/M/MV5BMWM5MmQ1ZGEtNDJiZC00OGI4LTk2ODMtMDM0OGIzNjQxZGM0XkEyXkFqcGdeQXVyMDY4MzkyNw@@._V1_UY268_CR1,0,182,268_AL_.jpg","
                    How a ship having passed the line was driven by storms to the cold country towards the south pole.
            "
tt0215369,Shower ,1999,7.5,"Comedy,Drama,6 April 2000 (Netherlands)
","https://m.media-amazon.com/images/M/MV5BMTQ2NzQ2Njg0NF5BMl5BanBnXkFtZTYwNTIwNTU5._V1_UY268_CR0,0,182,268_AL_.jpg","
                    A young wealthy businessman's icy attitude toward his working-class background is about to thaw as he is forced to reconnect with his elderly father and mentally challenged younger brother, who together run a public bathhouse.
            "
tt0366629,James Bond 007: Everything or Nothing ,2003,7.9,"Action,Adventure,Sci-Fi,Video game released 18 February 2004
","https://m.media-amazon.com/images/M/MV5BMTk2MDYwMDU1Nl5BMl5BanBnXkFtZTgwNTM2NTQ3MDE@._V1_UY268_CR3,0,182,268_AL_.jpg","
                    007 and Serena St. Germaine discover that Katya Nadonova's project, nanobots designed to repair nuclear reactors; have been stolen by Nikolai Diavolo. Together the two set off to new Orleans and beyond to confront Diavolo.
            "
tt0751129,Gender Bender             ,,7.5,"Crime,Drama,Mystery,Episode aired 21 January 1994
","https://m.media-amazon.com/images/M/MV5BNDJiMDdjYmUtYjFhYy00NWY5LTllMGQtN2VkNjBhMzc1NGQ2XkEyXkFqcGdeQXVyNjUxMjc1OTM@._V1_UY268_CR147,0,182,268_AL_.jpg","
                    A religious sect becomes the prime suspect in a murder spree.
            "
tt0087059,Cinderella             ,,7.8,"Adventure,Comedy,Family,Episode aired 8 August 1985
","https://m.media-amazon.com/images/M/MV5BMTM3NjQ5OTU2N15BMl5BanBnXkFtZTcwMDY5OTYxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    An oppressed young woman finds happiness when she secretly attends the royal ball.
            "
tt0475101,The Making of 'Broken' ,2005,8.8,"Documentary,Short,Video 20 July 2005
","https://m.media-amazon.com/images/M/MV5BMTIzODg0ODU1N15BMl5BanBnXkFtZTcwODQxMzEzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg","
                    Writer/Director Alex Ferrari and writer/producer Jorge F. Rodriguez, a filmmaking duo that hails straight from Hollywood - Hollywood, Fla., that is - recently joined the wave of ...
                    "
tt0217000,Resident Evil: Code: Veronica ,2000,8.2,"Action,Horror,Mystery,Video game released 29 March 2000
","https://m.media-amazon.com/images/M/MV5BNjg5M2EzNTctZjI0Ny00MTgwLWEzNWUtMGVkYTQyMDU5YzljXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR15,0,182,268_AL_.jpg","
                    Claire Redfield infiltrates an Umbrella facility in Paris, but is captured and imprisoned on Rockfort Island. She teams up with inmate Steve Burnside to escape after an outbreak of the T-Virus on the island.
            "
tt0130267,Fangs ,1974,5.2,"Horror,Thriller,December 1974 (USA)
","https://m.media-amazon.com/images/M/MV5BNzg4NDljOTMtZWZjYy00MTYwLWJjZWQtYzhiZWVmNjA3MGIzXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    A snake lover sends out venomous snakes and reptiles to kill his enemies.
            "
tt0052992,The Last Mile ,1959,6.7,"Drama,Thriller,27 June 1959 (Japan)
","https://m.media-amazon.com/images/M/MV5BOWIzYzYwNzAtYzM3Mi00ZGIzLTk0ODUtMDI0ZjRlM2M1ZjI4XkEyXkFqcGdeQXVyNzA4ODc3ODU@._V1_UY268_CR2,0,182,268_AL_.jpg","
                    A prison break is attempted the same night an execution occurs on death row.
            "
tt0116640,Inside ,1996,6.1,"Crime,Drama,TV Movie 25 August 1996
","https://m.media-amazon.com/images/M/MV5BMTI3ODkzNzkyN15BMl5BanBnXkFtZTcwMjY0MTMyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg","
                    A South African political prisoner is tortured to obtain information on apartheid conspirators. Ten years later, the head officer in charge of the questioning is similarly held as prisoner ...
                    "
tt0015174,Die Nibelungen: Kriemhild's Revenge ,1924,7.9,"Adventure,Drama,Fantasy,26 April 1924 (Germany)
","https://m.media-amazon.com/images/M/MV5BMWRlYWI5NDUtMDJlMC00Y2E2LWExNDItOWExNjY0MmViMTFmXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    After Siegfried's dead, Kriemhild marries Etzel, the King of the Huns. She gives birth to a child, and invites her brothers for a party. She tries to persuade Etzel and the other Huns, that...
                    "
tt0079147,Mad Monkey Kung Fu ,1979,6.8,"Action,Comedy,5 October 1979 (Hong Kong)
","https://m.media-amazon.com/images/M/MV5BMjgwMzcwNzgtYTQ5NS00OTNlLTg4YWUtYTE1NTA0MzIyM2YxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UY268_CR1,0,182,268_AL_.jpg","
                    A disgraced former Kung Fu expert makes a living as a merchant with the help of a hot headed friend. When the men are harassed by gangsters, the merchant decided to teach his friend monkey boxing so they can defend their business.
            "
tt0068307,Born to Boogie ,1972,7.1,"Music,15 April 1973 (UK)
","https://m.media-amazon.com/images/M/MV5BMTg3NzI5NDA2NV5BMl5BanBnXkFtZTcwMTE3MTkyMQ@@._V1_UY268_CR8,0,182,268_AL_.jpg","
                    Documentary about T. Rex includes concert footage and staged sequences. Sir Ringo Starr's directorial work is mindful of touches used on Magical Mystery Tour (1967).
            "
tt0301687,Som and Bank: Bangkok for Sale ,2001,5.8,"Drama,Crime,2002 (Thailand)
","https://m.media-amazon.com/images/M/MV5BMTIyNjAzNTY2NV5BMl5BanBnXkFtZTcwODQ2MzYzMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg","
                    Mak, a street urchin in Bangkok, dreams of being a tough gangster. He earns some money as a drugs runner. One day he meets a young prostitute, who turns out to live nearby and they fall in ...
                    "
tt0257889,Magic Bricks ,1908,5.9,"Short,Fantasy,January 1908 (France)
","https://m.media-amazon.com/images/M/MV5BNjU2ZGQyOGEtY2RlMS00YzZmLTlkMzktYmJmNjg3NzM5ZWQ2XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY268_CR9,0,182,268_AL_.jpg","
                    Experimental color film that shows a magician and his assistant making objects and people appear and disappear. Then they stack up some blocks and a moving picture of a little girl appears on them.
            "
tt0211793,Cybersix             ,,7.9,"Animation,Sci-Fi,Action,TV Series (1999)
","https://m.media-amazon.com/images/M/MV5BNzdkOWI1MTAtZmQ1MS00OTE4LWIwYmMtMzMzZGRlMmQ2NWFiXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR3,0,182,268_AL_.jpg","
                    A female android battles her evil creator's forces as a mysterious superhero.
            "
tt0107131,Homeward Bound: The Incredible Journey ,1993,6.9,"Adventure,Comedy,Drama,12 February 1993 (USA)
","https://m.media-amazon.com/images/M/MV5BMmRlODBjOWEtODViZS00NGNiLWEwNzYtYjIyZWQwZThhODBkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    Three pets escape from a California ranch to find their owners in San Francisco.
            "
tt0013662,Tess of the Storm Country ,1922,6.9,"Drama,Romance,12 November 1922 (USA)
","https://m.media-amazon.com/images/M/MV5BODdkMTlkMDctYjdhNS00YWU1LTk0OGQtYjBlNWU0YTc5NmI5XkEyXkFqcGdeQXVyMjcxNjI4NTk@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    Wealthy Elias Graves builds his home on the top of a hill, where a group of squatters have taken up residence at the bottom. Many of the men in the squatters' village have their eyes on ...
                    "
tt0086714,Five Mile Creek             ,,7.8,"Drama,Family,TV Series (1983–1985)
","https://m.media-amazon.com/images/M/MV5BMTg2Njg2OTM0Nl5BMl5BanBnXkFtZTcwNTcxMzEzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    Follows the adventures of a group of Americans who travel to the land down under. Teaming up with a native halfway house owner, together they introduce a stagecoach service to the local economy.
            "
tt0062562,Freewheelers             ,,7.4,"Family,TV Series (1968–1973)
","https://m.media-amazon.com/images/M/MV5BMzczOWM1YTctYTYzNy00ZmUyLTk1YzEtNjA3MzNmMjhmOWE1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzc1MDQ3NQ@@._V1_UY268_CR3,0,182,268_AL_.jpg","
                    A group of teenager sleuths fight evil.
            "
tt0001527,The Cameraman's Revenge ,1912,7.7,"Animation,Short,Comedy,27 October 1912 (Russia)
","https://m.media-amazon.com/images/M/MV5BMDRkYzAzOWYtY2IwNS00MGRjLWFjZGEtYWEyYzE1MDlkMzdjXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_UY268_CR1,0,182,268_AL_.jpg","
                    Mr Beetle seeks companionship from a statuesque dragonfly dancer, unaware that her ex-boyfriend, a slender grasshopper and an industrious cameraman, watches their every move. Will Mrs Beetle forgive him? Will he get away with adultery?
            "
tt0120171,The Souler Opposite ,1998,5.8,"Comedy,Drama,Romance,2 October 1998 (USA)
","https://m.media-amazon.com/images/M/MV5BMTg2OTM5OTU2Nl5BMl5BanBnXkFtZTcwMDc4NjYzMQ@@._V1_UY268_CR19,0,182,268_AL_.jpg","
                    All Barry Singer wants, ""is a woman to like him for who he pretends to be,"" ...or so he says in his act. A stand up comedian toiling in the netherworld of the L.A. comedy scene, Barry's ...
                    "
tt0165789,Freelancer ,2003,8.9,"Action,Adventure,Mystery,Video game released 4 March 2003
","https://m.media-amazon.com/images/M/MV5BMTY4MTYwMTIwOV5BMl5BanBnXkFtZTgwNjczMjcxMTE@._V1_UY268_CR3,0,182,268_AL_.jpg","
                    You play a freelance pilot who makes a living as a mercenary who gets targeted in a conspiracy for alien artifacts.
            "
tt0086383,Sudden Impact ,1983,6.7,"Action,Crime,Thriller,9 December 1983 (USA)
","https://m.media-amazon.com/images/M/MV5BYTA2NzY5ZTgtNTY3Ni00YTc3LWFhN2ItY2Q4NzljYTRkZTIwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    A rape victim is exacting revenge on her aggressors in a small town outside San Francisco. ""Dirty"" Harry Callahan, on suspension for angering his superiors (again), is assigned to the case.
            "
tt0077538,Enter the Fat Dragon ,1978,6.8,"Action,Comedy,13 July 1978 (Hong Kong)
","https://m.media-amazon.com/images/M/MV5BYTExYzBhMzItMWViZS00NTBiLThkZmQtZDNjMGQzMjIxMGFlXkEyXkFqcGdeQXVyMTc3MjY3NTY@._V1_UY268_CR0,0,182,268_AL_.jpg","
                    An apprentice farmer (Sammo Hung) ventures to the city and helps his family battle a gang of thugs.
            "
tt0292785,Eglimata             ,,8.4,"Comedy,TV Series (1999– )
","https://m.media-amazon.com/images/M/MV5BNGE5NjVlN2QtYTE2Ni00MGRlLWFkOTAtODJmNDkwNDgyMGU3XkEyXkFqcGdeQXVyNjY0NzU4Nzc@._V1_UY268_CR13,0,182,268_AL_.jpg","
                    Alekos falls in love with a married woman, Flora, and therefore his wife is tempted to kill him. Meanwhile, many other figures are entering the plot, who is totally unsuspected or maybe not.
            "
tt0022017,Comradeship ,1931,7.5,"Drama,17 November 1931 (Germany)
","https://m.media-amazon.com/images/M/MV5BNzNjOGUwOTItNzJhZi00NDFmLWI1MjgtY2YxNmFjMGJkNTQxXkEyXkFqcGdeQXVyNzgzODI1OTE@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    Plea against war and for friendship between peoples, through the story of French miners rescued by German colleagues after a firedamp explosion.
            "
tt0016690,Brown of Harvard ,1926,6.2,"Action,Drama,Romance,2 May 1926 (USA)
","https://m.media-amazon.com/images/M/MV5BMTYxMDgwMDY1OV5BMl5BanBnXkFtZTgwMjk0NDIwMjE@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    Tom Brown shows up at Harvard, confident and a bit arrogant. He becomes a rival of Bob McAndrew, not only in football and rowing crew, but also for the affections of Mary Abbott, a ...
                    "
tt0054131,Night Is Not for Sleep ,1958,6.9,"Mystery,27 March 1959 (France)
","https://m.media-amazon.com/images/M/MV5BYWI2ZmQ0NzQtODc0Ni00NWE1LWI0NmYtY2JjZTRjNWRhZDMyXkEyXkFqcGdeQXVyNTA2NDc4OA@@._V1_UY268_CR10,0,182,268_AL_.jpg","
                    One dark night, in the deserted streets of Nice, an American car slowly drives past Victor Menda, then slowly pulls up. A come on from the mysterious blonde at the wheel leads to Victor ...
                    "
tt0469119,Love Trap ,2005,6.5,"Drama,1 February 2005 (USA)
","https://m.media-amazon.com/images/M/MV5BMTIzMDk1Mjg1Ml5BMl5BanBnXkFtZTcwODI3NDU0MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    For most men, temptation in a red dress is just too much to handle. ""Love Trap"" is a beautiful original feature film that explores the true natures of love and friendship, and what can happen when both are betrayed.
            "
tt0308131,Body to Body ,2003,6.1,"Thriller,23 April 2003 (France)
","https://m.media-amazon.com/images/M/MV5BMjAyOTY0MzM2NV5BMl5BanBnXkFtZTgwMjM2NTAzMTE@._V1_UY268_CR4,0,182,268_AL_.jpg","
                    Laura Bartelli is a stripper in a French bar. She retires after a moody landscape architect named Marco Tisserand asks her to abandon her life and share his. However, after her red ...
                    "
tt0003419,The Student of Prague ,1913,6.5,"Drama,Fantasy,Horror,September 1913 (USA)
","https://m.media-amazon.com/images/M/MV5BZGU4MGZiMmItOWJlOC00NDlkLWIyODItYjI5OWNmNmQyMDUwXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_UY268_CR10,0,182,268_AL_.jpg","
                    Balduin, a student of Prague, leaves his roystering companions in the beer garden, when he finds he has reached the end of his resources. He is scarcely seated in a quiet corner when a ...
                    "
tt0019071,The Last Command ,1928,8.0,"Drama,History,Romance,21 January 1928 (USA)
","https://m.media-amazon.com/images/M/MV5BMTg2Mjg3MDI5OF5BMl5BanBnXkFtZTgwMjMzMDMyMjE@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    A former Imperial Russian general and cousin of the Czar ends up in Hollywood as an extra in a movie directed by a former revolutionary.
            "
tt0197311,Boesman and Lena ,2000,6.4,"Drama,4 April 2001 (France)
","https://m.media-amazon.com/images/M/MV5BMjA4MTczMjU2N15BMl5BanBnXkFtZTcwNTEwOTQyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg","
                    Intense love and hate bring a man and woman through personal tragedy.
            "
tt0268077,That's My Bush!             ,,7.3,"Comedy,TV Series (2001)
","https://m.media-amazon.com/images/M/MV5BMTIzNTE1NDExNF5BMl5BanBnXkFtZTcwMDg0NjczMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg","
                    Somewhat dim President George W. Bush's White House more closely resembles the set of a sitcom than real life, down to the laugh track.
            "
tt0306646,Ringing Bell ,1978,7.1,"Animation,Drama,Family,11 March 1978 (Japan)
","https://m.media-amazon.com/images/M/MV5BMGZmZTA2ODgtYzZiOS00ZjA4LWE3MDMtMTQ4ZDU0MmNhYjQ5XkEyXkFqcGdeQXVyNzMwOTY2NTI@._V1_UY268_CR4,0,182,268_AL_.jpg","
                    An innocent lamb learns about life and death when he seeks revenge upon the wolf who slaughtered his mother.
            "
tt0283143,Wicked Game ,2002,6.3,"Action,12 March 2002 (USA)
","https://m.media-amazon.com/images/M/MV5BNzQ4YjQ1OTYtNGJlNS00OTE3LWEyMTktMTlmNmE0ODY0ZjM1XkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UY268_CR4,0,182,268_AL_.jpg","
                    A pair of small time thieves bungle their biggest heist, get pulled into a scheme of deadly deceit and ultimately stumble onto a second chance to redeem themselves.
            "
tt0304947,Wolfenstein 3D ,1992,8.0,"Action,Adventure,Comedy,Video game released 5 May 1992
","https://m.media-amazon.com/images/M/MV5BMmM1MjQyNDAtOWI1Yi00MzdhLWIxNDMtOTdiMGZhZDA4ZmU4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR7,0,182,268_AL_.jpg","
                    In Castle Wolfenstein 3D you play an American P.O.W. trying desperately to escape from the Nazi prison Wolfenstein during World War II.
            "
tt0020403,Show of Shows ,1929,5.9,"Musical,29 December 1929 (USA)
","https://m.media-amazon.com/images/M/MV5BYTcwNzgyNDQtYzNmZi00NzA1LWI3NTctYzIyZDJmOTRiOTc0XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UY268_CR10,0,182,268_AL_.jpg","
                    It's 1929. The studio gave the cinema its voice gave offered the audiences a chance to see their favorite actors and actresses from the silent screen era to see and for the first time can ...
                    "
tt0040733,The Return of the Whistler ,1948,6.4,"Film-Noir,Mystery,18 March 1948 (USA)
","https://m.media-amazon.com/images/M/MV5BZTY5NDM0MjktN2RhMi00YzJhLTg0ODQtNmVmZWYyMzAzMTM5XkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    On the eve of his marriage, a young man's fiance disappears. He hires a private detective to help him track her down, but soon finds himself entangled in a web of lies, intrigue and murder ...
                    "
tt0114268,Rent-a-Kid ,1995,5.5,"Drama,Family,Comedy,TV Movie 4 November 1995
","https://m.media-amazon.com/images/M/MV5BMjYwMzA3Njg2MF5BMl5BanBnXkFtZTcwOTI1NDMzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg","
                    Harry Habert, owner of a rent office has an original idea: To rent babies from a nearby orphanage to the local families. He rents the Ward brothers to his first customers.
            "
tt0179029,Little Men             ,,7.4,"Drama,Family,TV Series (1998–1999)
","https://m.media-amazon.com/images/M/MV5BMTg1OTYxMzQyM15BMl5BanBnXkFtZTcwMDQ1NTcyMQ@@._V1_UY268_CR43,0,182,268_AL_.jpg","
                    The recently widowed Jo March Behr continues to run the school she and her late husband founded, a school for boys called ""Plumfield"". Based on Louisa May Alcott's classic book, ""Little Men"".
            "
tt0063584,Sergeant Ryker ,1968,6.3,"Drama,War,1 February 1968 (USA)
","https://m.media-amazon.com/images/M/MV5BZGYyNDMwZGUtYWRhMC00NmVkLThlY2ItNThlZmVmZTE2Yjg0XkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    During the Korean War Sergeant Paul Ryker is accused of defecting to Communist China and then returning to his unit as a spy.He's court-martialed and sentenced to death but his attorney believes Ryker's innocent and asks for a new trial.
            "
tt0159193,Mobile Suit Gundam Wing             ,,8.1,"Animation,Action,Adventure,TV Series (1995–1996)
","https://m.media-amazon.com/images/M/MV5BZWY1MDNkZGEtYjI4OS00ODM4LTgyNjEtZTM4ZGZlNmM0NjUzXkEyXkFqcGdeQXVyMjc2Nzg5OTQ@._V1_UY268_CR3,0,182,268_AL_.jpg","
                    A squadron of giant robot pilots of a beleaguered Earth colony bring the war to their oppressive home planet.
            "
tt0086994,Boy Meets Girl ,1984,7.0,"Drama,Romance,21 November 1984 (France)
","https://m.media-amazon.com/images/M/MV5BMTIyNjM4MjIwM15BMl5BanBnXkFtZTcwMTg1MjMyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg","
                    Paris by night. Alex, 22, wants to become a filmmaker. He is fascinated by first times and his girlfriend, Florence, has just left him for his best friend, Thomas. First break-up, first ...
                    "
tt0071864,Love at the Top ,1974,7.2,"Drama,Comedy,13 March 1974 (France)
","https://m.media-amazon.com/images/M/MV5BMzM3YWExYTktMTZkNS00ZWZjLWJiOWMtNjMxOWFiYmUwZDhhXkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_UY268_CR5,0,182,268_AL_.jpg","
                    A cynical tragicomedy focusing on the different ways of love in the times of the sexual revolution. Nicholas Mallet, an inconspicuous and shy bank employee, one day successfully invites ...
                    "
tt0105256,Rich in Love ,1992,6.2,"Drama,5 March 1993 (USA)
","https://m.media-amazon.com/images/M/MV5BMTMwOTg5MDk1NV5BMl5BanBnXkFtZTcwOTA0NzI5NA@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    Charleston, South Carolina. The Odoms have lived a life of the traditions of the American south in their longtime, large family beach front home. That tradition is turned upside down when ...
                    "
tt0068397,Death Lends a Hand             ,,7.8,"Crime,Drama,Mystery,Episode aired 6 October 1971
","https://m.media-amazon.com/images/M/MV5BMzYxMDM5NDYwN15BMl5BanBnXkFtZTgwNTE4NDM0MjE@._V1_UY268_CR87,0,182,268_AL_.jpg","
                    Columbo matches is skills against Brimmer, a former cop turned private investigator with a quick temper who tries to blackmail a client's wife, when she refuses he accidentally kills her and it's up to Columbo to nail him.
            "
tt0800259,WWE Armageddon ,2006,7.1,"Sport,TV Special 17 December 2006
","https://m.media-amazon.com/images/M/MV5BYWE3MzM5ZDAtMDFkMS00M2E3LTllNWQtMGQwZmUyNzQ3NWI1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjYzMjA3NzI@._V1_UY268_CR2,0,182,268_AL_.jpg","
                    Armageddon (2006) is a professional wrestling pay-per-view event produced by World Wrestling Entertainment (WWE).
            "
tt0028389,To Spring ,1936,7.0,"Animation,Musical,Short,4 June 1936 (USA)
","https://m.media-amazon.com/images/M/MV5BZDdhOTlkNWUtYTMzYS00ZWExLTk5ZWItZDljOWY2NjQzZDg2XkEyXkFqcGdeQXVyNjc2NjkzNTg@._V1_UY268_CR90,0,182,268_AL_.jpg","
                    Dwarfs greet the coming of spring by manufacturing various bright colours.
            "
tt0040907,The Truce Hurts ,1948,8.0,"Animation,Short,Comedy,17 July 1948 (USA)
","https://m.media-amazon.com/images/M/MV5BYzM3ZmJiMTItMTg4NS00MDQwLWIzMzgtZmQ0MTRmZTkxNzI3XkEyXkFqcGdeQXVyNjMxODMyODU@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    Tom, Jerry, and Butch sign a peace treaty.
            "
tt0086890,Love Unto Death ,1984,6.9,"Drama,Romance,5 September 1984 (France)
","https://m.media-amazon.com/images/M/MV5BNTEzNTE4MGYtZmM3NS00M2RjLWFjYmYtNmI1Nzc1NjMwZWQzXkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_UY268_CR5,0,182,268_AL_.jpg","
                    Elisabeth and Simon have been deeply in love for two months when Simon momentarily dies, but comes back to life. Simon does not want any further medical tests, but the couple are forced to ...
                    "
tt0098261,Scenes from the Class Struggle in Beverly Hills ,1989,6.0,"Comedy,July 1989 (USA)
","https://m.media-amazon.com/images/M/MV5BZTVjMThkNjMtM2UzZi00MTE1LThkY2QtNDJjYzdhMTkyMjJiXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    The widow's houseboy and the divorcee's chauffeur bet on which will bed the other's employer first.
            "
tt0078576,Blindpassasjer             ,,7.0,"Sci-Fi,Mystery,Thriller,TV Mini-Series (1978)
","https://m.media-amazon.com/images/M/MV5BOGM2MzI1YzgtMTljNC00MGQwLTgxNmUtZDg4NmFiOGI3Y2IxXkEyXkFqcGdeQXVyNTQzMjAxMzA@._V1_UY268_CR1,0,182,268_AL_.jpg","
                    The spaceship Marco Polo is returning from a mission at the newly discovered planet Rossum. While the five members of the crew are in deep sleep a mysterious shape is captured on one of the...
                    "
tt0120623,A Bug's Life ,1998,7.2,"Animation,Adventure,Comedy,25 November 1998 (USA)
","https://m.media-amazon.com/images/M/MV5BNThmZGY4NzgtMTM4OC00NzNkLWEwNmEtMjdhMGY5YTc1NDE4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    A misfit ant, looking for ""warriors"" to save his colony from greedy grasshoppers, recruits a group of bugs that turn out to be an inept circus troupe.
            "
tt0324046,Spitting Image: The Ronnie and Nancy Show ,1987,8.1,"Short,TV Short 14 January 1987
","https://m.media-amazon.com/images/M/MV5BOTkwNDJlMmUtMjE1ZS00NTNkLTkzNGYtNWRlN2JiZWE5NTAwXkEyXkFqcGdeQXVyMTA2MTU3NDk1._V1_UY268_CR4,0,182,268_AL_.jpg","
                    As First Lady Nancy Reagan holds an celebrity-filled anniversary party at the White House, President Ronald Reagan's aides desperately attempt to prevent an unprovoked nuclear attack he accidentally ordered.
            "
